time,timeseries_1,timeseries_2
191,1.4281636630484118,0.6519482652578317
192,1.9478138444320305,1.494723184059107
193,1.1259801182918858,0.07470065039020013
194,2.4738051893267055,2.559946350674125
195,2.0365929432337913,1.919252389755973
196,0.9085330845805768,1.0449673407629154
197,-1.2139007817287104,-0.2143069855835652
198,-2.032978203941142,-1.1195091820505931
199,-1.2840967548552555,0.008111599022649019
200,-1.7757042206015712,0.3349600620654965
201,-2.1414966786917833,-0.35718679997968855
202,-0.7925002877189812,-0.7735417479602893
203,0.8649778975599227,0.6716469579100661
204,-2.045912782517809,0.42206044123006886
205,-3.3569781730140207,-0.9817058660327338
206,-2.8732975488242816,-0.5549163664354457
207,-2.1040889210018885,-0.5273951550850922
208,-2.157391375617631,-0.11662269512875756
209,-0.1545316990152048,1.8631357287974588
210,-0.937754474413614,1.7795446064338891
211,-0.6523228483482963,1.5649531227545748
212,2.1285700454324448,2.296908126736927
213,2.8625171418133473,1.4215004106797025
214,3.924025139165983,3.843964780191712
215,3.420086361895502,4.364849950102645
216,2.0380707099926214,3.062863157391229
217,2.0371583126573705,3.9805281720726944
218,1.7756490487151837,3.834802719239143
219,1.4819133352994254,0.723073464492443
220,1.19275801989844,1.88452275400845
221,-0.16422816841528975,-0.3957700264731798
222,-1.4769257858242884,0.3699036954211335
223,0.16330923878434422,0.3509539968486752
224,1.387879812598793,1.75794841271029
225,0.6500840241831279,0.7633199660227482
226,-0.5992201704938824,0.5285486345150796
227,-0.5177592346541514,0.44788024890031936
228,-2.2902047588340237,-3.264744946125561
229,-2.849575481738621,-2.917180769981065
230,-1.7992103468135014,-0.6128181892501083
231,-1.3263679745333725,-0.4715010298226924
232,0.16807286985166492,-0.6818430444627057
233,-0.21998709410914366,-0.4552963580230672
234,-1.208870356101644,-1.408026853947485
235,-0.8669059848257814,-0.3916133717823902
236,-0.6332975528394178,-0.9989103258284024
237,0.2815680669289987,-0.3925922427232845
238,1.2371513864287547,0.6492432008751976
239,-0.22843348385096118,-0.6546750407385916
240,-0.8411411580655453,-0.7007333149683449
241,0.15379729933818087,0.05924075676966578
242,0.8684386682140564,1.59871794656622
243,1.4533001143304747,0.9572943321636671
244,0.22314344303090605,0.11325072565687888
245,0.6886340089066735,1.3934890379290088
246,0.6089038237179389,1.1513737620447364
247,1.4800637461306527,1.4526406138204742
248,1.4056473030697265,2.3308804374270435
249,0.37247217567010216,1.7402126895066985
250,1.873952136609815,2.5589008239942257
251,0.6822962329773076,2.4214877010338913
252,0.3680903120986526,3.6921121630879403
253,-0.32351567624612604,1.959595499002365
254,-1.1023730184896776,0.5954234275204304
255,-1.5207635242968776,-0.38250296967652647
256,-2.1107687434727924,-1.7792907976567922
257,-0.1454208692170189,-1.939790180317297
258,-0.7641556245216989,-0.9505891029515888
259,-0.3261513003262868,0.621715369711114
260,-0.761003218090751,1.0660517443317648
261,-2.2251285067656763,-0.9643119611873304
262,-3.2886807653189933,-2.131213192067615
263,-2.9800688532935258,-2.7105690074849327
264,-4.094275035840231,-2.341184741187781
265,-4.3905087761775174,-4.010933485262106
266,-3.631121674645418,-2.6442972068320962
267,-2.9208623789330783,-1.6895798345340092
268,-2.514749213187874,-2.480545877597776
269,-2.4903948232612176,-2.871426590725566
270,-2.0481532328028536,-2.0353627397327605
271,-1.2766870562444792,-3.0924160666390925
272,-3.644163085038888,-4.559495622176705
273,-3.46905457397311,-5.28270278657715
274,-3.297932143583629,-4.3006935502325465
275,-2.3478045228211113,-5.2352402504615405
276,-1.1760985621529556,-3.050242437521508
277,-0.6768341020949534,-2.2168746550120138
278,-1.4611201893676058,-2.1972538973954157
279,-0.6004616795914516,-2.3359341357209993
280,-1.0204133124365449,0.8029489527672999
281,0.34096711153080106,-1.2197334300522789
282,0.9935920883705113,-0.34648325568897587
283,-0.41176094485846226,-0.43410733894194664
284,1.0809577261295815,1.2151726071130005
285,-0.07013847677031804,1.543049021781354
286,1.5383484283686422,1.666503726920929
287,1.754837143697778,2.1391844875021433
288,4.3867005857810195,3.759149286809409
289,3.2203116852029074,2.4785638396488947
290,4.386201193540879,3.3354425028512518
291,2.434530165945506,1.944052560614836
292,1.5700016220885764,1.6550455647855806
293,1.1000237236258819,1.360080698136676
294,1.1607956903603958,2.4660940618149576
295,2.1160187831882293,2.9791096397685948
296,2.7408793255579793,3.696142521825042
297,1.8201267182069196,1.683337897188807
298,1.365766139355321,1.7309956903616799
299,0.8298158971731374,-0.03994335117078873
300,-0.03174431218577667,-1.7116835017960703
301,1.401118463788708,-1.297461226620041
302,2.021857050825382,0.04042795937992438
303,1.814186487965691,-0.10107218019019451
304,1.3143999999470686,0.1844085103447589
305,1.3384078718783174,-1.045580451379793
306,0.7547328384316441,-1.4787688093036784
307,1.4449050929257323,-2.19392923345022
308,1.9646003445521456,-1.458087776746272
309,1.102404667805057,-0.763867960558153
310,0.023375982873640067,-2.7493991691900446
311,-0.1342123657898114,-4.964822959158676
312,-2.295661352395014,-6.196666610485081
313,-2.8581123197064056,-5.307364094914087
314,-1.539587240149383,-4.2192004380392705
315,-1.8876909764866974,-3.1535293329971497
316,-1.18689306364571,-3.371567864794163
317,-2.912639288892198,-3.439344925378703
318,-1.9619494534280757,-2.447977487179983
319,-1.2645791289323796,-3.5376742248508295
320,-1.135431356573517,-2.565672276174343
321,-0.5593903595828582,-1.6785630964226583
322,-1.4471941494182503,-1.8598399710862814
323,-0.26880883051627835,-1.2885538754083665
324,-1.2252055367296775,-0.8970653176907596
325,-0.279858665512279,0.7952464778688174
326,1.607261990529589,1.362292628685396
327,0.7120706242962946,-0.19490858890582574
328,-0.23669037607342858,0.01057191255825532
329,0.0019831974688985232,-1.3208553331728727
330,-0.735984672122138,-0.32695191087726505
331,1.9151065658481747,1.8071231821397555
332,2.4917083237079245,1.8466122451632943
333,0.47028688564543897,1.3670912013228411
334,1.8313215025600775,1.6985639446320362
335,2.5369273620445307,0.7353136260035299
336,2.711996448692476,2.784776638908454
337,2.055099060314338,4.104286941699637
338,0.48947679279027234,3.6149518684131126
339,0.8995147847671608,3.0182197413926133
340,1.126968424228255,2.7451577473483293
341,0.7813922521497648,1.9941054599726629
342,1.0332687379525463,1.0590897900939669
343,0.9101401844901599,1.8999692731028237
344,1.3420914407413829,1.5352417960649856
345,0.7562793424304031,1.6683436103166465
346,-0.5099309239896066,0.4176420003039989
347,-0.5621012343765018,0.13590341738797965
348,-1.1737364556276724,1.0236820071788468
349,-1.314612839035218,0.15786106025901803
350,-0.5527358849597933,2.049202168140325
351,-1.2855156758134942,1.4055618056436645
352,-0.7771355470161003,2.1397001695507782
353,-1.7732833679611,1.2128697273833235
354,-1.3395451405538301,-1.485521783252633
355,-0.3765438983227595,-0.6953716022293546
356,0.6087365728700886,0.8642776220899282
357,-1.6435361036951062,-0.5351415046175098
358,-0.36510007035686287,0.32695996372157266
359,-0.5930407059756232,1.5387088517331877
360,-0.8484285669883775,1.7225968020038083
361,0.021618280692541902,0.7188015900469918
362,-1.4271412891233226,-0.8215980056011829
363,0.5770585178401637,0.515867466503052
364,1.2301098084610718,1.5945891529573788
365,0.3272565062529049,1.294999240810878
366,1.4175691660266598,1.4921847045186123
367,0.8197188700245819,-0.2552350310474043
368,-0.7235768531968318,-0.6506884677595836
369,0.6144461354200984,1.3580013494655168
370,0.7933417049039465,1.550428720446582
371,0.594957929794689,0.4815815732701635
372,1.400154804461721,0.4707165397065743
373,2.054889890065442,0.4877816272485588
374,1.9313083563758522,1.6558886373435417
375,1.788481418877373,1.302853328097703
376,1.768525287940365,0.29112654635425683
377,1.3743412972659046,1.3893758158732457
378,2.0673450700149516,1.21495550485701
379,2.9980959411874384,1.7247412163932643
380,1.888982306991512,1.8039406206328317
381,0.7235944845683335,-0.3434559224126057
382,0.5251338220519888,0.26446396680310075
383,-0.4062133639091837,1.8746642097626514
384,0.20446757174228425,1.404769099079345
385,0.04879917208151928,1.3401720074123353
386,0.20995370698468596,1.1386481672926634
387,-0.8272906162788078,0.5916721042422188
388,-0.4766211916293691,1.1815704733589383
389,-1.3230048912711836,1.289597516655994
390,-1.0270758939030022,0.5616911944732823
391,-1.1401973922003636,0.34909542219207473
392,-1.0887588332814986,0.18787913795931865
393,1.1322731327918283,1.348938087618254
394,0.3093216459160818,-0.6862746888631919
395,-0.3900643261377923,-2.192337259160985
396,-0.00508748775023099,-2.7028374310447596
397,0.057191893720081086,-2.7919725842316256
398,1.6699433356212812,-1.1005179979914481
399,2.175865580370262,-1.9464785066073504
400,0.8730325921502298,-1.6301885304353454
401,1.557191623043137,-0.43341788637958334
402,1.2111100407145432,-0.4179605469735609
403,3.2898226713275585,2.459689493279693
404,1.861858690038975,2.0184466680366664
405,3.3881851818449285,1.668547310282212
406,0.7335676055724998,-0.5643996210639821
407,0.5894799375330033,-0.44532821670347744
408,0.4043548980380374,0.7540094788579557
409,1.9004198651924868,0.6103663474166129
410,1.3098801047932804,0.5285319360827795
411,1.4384006226480694,1.4807830969748599
412,-0.09533314304565876,0.16755363287321656
413,-0.6145950006927843,-0.8942779861907779
414,-1.124403150946272,-1.7538380687426842
415,-1.3885000504943086,-2.580565944690412
416,-0.5863275272143302,-2.0971366105557925
417,-0.20229441793079517,-1.4200327240194297
418,-0.26173263229632865,-0.5732623539228732
419,0.21379247175033347,0.030166120906181926
420,0.6400342155047325,1.3460283497214882
421,-0.15402129826469202,-0.1939271624248482
422,0.5682858767136486,0.7476500180670409
423,1.5245489525328428,1.1954079510518039
424,0.004091087683249839,-0.51339176803853
425,0.8236791587890551,-0.38420856194425523
426,0.5014050864282773,0.5688378794069995
427,-0.4420876490507082,-0.3292839308066703
428,-0.3681531577843171,-0.21008544880790814
429,1.075861746007607,1.4821584831240622
430,1.9397903234987244,1.4839337652654694
431,3.233791090891383,1.1518936014266192
432,3.540074455995634,1.1276089371030957
433,0.8433787710932976,0.4596152127497309
434,1.498109631555309,-1.449701217893832
435,1.6087904110090268,-0.9302742052311999
436,1.8018978596301811,-1.2392804563225766
437,1.7092678947241895,0.1834941922260046
438,1.3732841362266424,-0.565836707406272
439,0.4949888977888641,-0.9727541858406223
440,2.918569824779487,0.3345766079431909
441,2.928746477133445,-0.2712913468596117
442,2.0857612087231256,-0.30316454160645834
443,1.1421925799605468,-0.27263140988200174
444,2.6428073973751327,0.08959935984901488
445,3.6617128505184495,0.4700372651157058
446,1.7521264951732778,-0.4718640163649158
447,2.4983911216712635,0.9662779056888652
448,2.0548994714665065,1.5210676484658303
449,1.695755933405733,1.4369932447881466
450,0.46669656059769005,1.082028601292175
451,1.1066789449436545,1.351684354833281
452,-0.47795902012485714,1.9409176650328246
453,-0.7297897802848711,1.9528177430460696
454,-0.49509263786629404,1.7098033397814754
455,-1.6677994623489676,1.968608754013876
456,-1.41659082942579,0.07253384849308575
457,-0.559393136697097,1.4546187501366188
458,-1.864457957814594,-1.1546360440047974
459,-0.3506263291086871,-2.045403892319604
460,-1.7376186900643176,-2.1069623161806317
461,-2.2807896676778117,-1.3994729729680548
462,-1.6315458403170835,-1.3710708792994553
463,-2.4256873838934565,-3.3223666208827924
464,-1.6857454942159689,-1.938819907154161
465,0.31848608924659727,-0.18038960334881837
466,0.8939382101637672,1.391696484787417
467,0.27898256609045935,-0.43987693580926535
468,1.2328167146733988,-0.028671694912538126
469,1.6531365222694738,0.07880336194058699
470,0.5291790118112452,-1.09887902996584
471,-1.8509518859587486,-0.8243412151243675
472,-0.5479584635802626,0.817222772324967
473,-3.3102895320991497,-0.26384931072941764
474,-1.1677475457428521,0.19576526448047493
475,-1.7459983320567312,-0.22475297613223724
476,-2.333201759037807,-0.23915317445633938
477,-1.9406031724178314,-0.046772028375916125
478,-1.2190366461316167,-0.07292926982201527
479,-1.8659228592491965,-0.6413206404142549
480,-1.581359106462357,-0.6992961309445807
481,-0.9963192495669926,-1.6482678734803926
482,-0.5107607105250271,-1.1932900998840021
483,0.3528312546676427,0.2963148495989739
484,-0.6115457449458022,-0.004897816337501304
485,0.6269373989674487,0.5117218825484139
486,2.167420459466567,1.4370436178255743
487,3.589383837242153,1.2910849159139943
488,4.421054321580984,2.966439185720663
489,3.057502975285457,1.6060450445103738
490,2.9321740655852757,1.4093867189477325
491,2.77873048294702,0.3428642099756697
492,2.471562570234317,-1.4580484251459964
493,2.739754839641191,-1.6863379142451231
494,1.0110310064553887,-3.066307691210304
495,0.49963846690199976,-2.475466993221219
496,1.3169662047372641,-1.0827100616602843
497,0.6501033694583657,-0.15852519154577183
498,-0.021624161191515,-0.20229092620109898
499,-0.4283414289739386,-2.1397562040046836
500,-2.9160849559496054,-3.2694268152672903
501,-1.6907616493640112,-1.727626758195956
502,0.07678363167818958,-0.32962528572724015
503,-2.060584870856624,-1.6149285040672146
504,-2.40483409574705,-3.0138600388822434
505,-1.6567413828008752,-2.49358667325178
506,-3.386897754936139,-3.6290512094138956
507,-4.243674236619382,-4.550489056437443
508,-1.4603767229251243,-4.272844428769345
509,-1.6044195103068057,-2.8796179311694914
510,-2.038077761369097,-2.086179230361483
511,1.5436135745511628,0.03170208957838283
512,0.6423179136495668,-0.131251311113892
513,-1.3813257044002458,-1.5272819991103475
514,-1.2571432120709032,-1.305191512835563
515,-1.394309676305561,-0.0019925191182625923
516,-0.5540869429457286,2.1719008372927124
517,-0.7297981287957107,2.090372436649573
518,-0.8958224522079392,0.018849314999225486
519,-1.1085603850652743,0.5103783195012377
520,-2.795138154008876,-1.0228156915546027
521,-3.6055851889538113,-2.1315717029887216
522,-1.2900919268872082,-0.3561555151179381
523,-0.5071643927778732,-0.10565080697236628
524,0.11216647663207602,-0.19581668106317135
525,-0.07471613445117764,0.12711799884317168
526,-0.47938759177420354,0.5102548134128265
527,-0.32682744657883356,-0.06031522399387801
528,-0.3918257080554507,0.3427264793166255
529,-1.7280515325381114,-0.6174416724416303
530,-2.8450872895625707,-1.0068858754551042
531,-2.3114097231041826,-0.31578356481726555
532,-2.6410112625759448,-0.5221503955736728
533,-1.246766218043425,0.8897746510856308
534,-2.2538457003960515,-0.11959287410119668
535,-1.6859706587605545,-2.227281223387318
536,-1.0031375455886837,-0.8496485851476808
537,-2.271201018504831,-0.879868072089265
538,-1.4141096758900953,-1.314736451293419
539,-2.103270621121985,-1.4080413932463278
540,-0.027517695661205543,-1.236818296078733
541,0.300956330028847,-2.3007652669887064
542,0.26254352699142025,-3.6195967628862027
543,-0.808086723282595,-3.681779007425537
544,-2.3831152749269293,-2.2785654847050085
545,-2.240717625874685,-3.0146750133143234
546,-1.671223539369692,-4.062628692987442
547,1.2674699879718487,-2.371630635165594
548,1.38536852277629,-0.7588213746075736
549,2.9127188567330595,0.5196086000682856
550,1.5354584881047395,0.8853986130094698
551,0.31913888714803773,1.297490064133982
552,-0.8166356872068221,-0.23684762956177385
553,-1.228035237935803,-0.4538607973808188
554,-1.1762034885686006,0.21479683451848808
555,-1.2081271424622144,-0.04309273779948272
556,-0.8042744910289175,0.4554626256527261
557,-2.7752376044172893,-1.286754672428127
558,-0.9302665956655365,0.05802283064856151
559,-1.094275224401025,-1.0831955872064256
560,-0.8624784613388677,-0.6483186395728016
561,2.036731295455933,2.2612835967706255
562,1.8065725827956554,0.9842010795702159
563,2.4893203261450014,2.7798054574034765
564,3.715804856406586,2.276688921084685
565,2.743919988293483,3.55856324610021
566,1.449196438597594,1.9252681786000094
567,1.3121332053117343,1.3940527659290671
568,1.89626547432767,2.5651888922895423
569,0.955413204274324,2.0933415650383798
570,1.3003182190638551,1.5392895476282293
571,0.02792030259360878,1.3951475364093968
572,-0.5505817721918593,1.9747740010975465
573,1.277805402799808,2.1010822827754576
574,0.93942758642964,-0.5946328604162012
575,0.3989698634397883,-0.11471521573720672
576,-0.035465385541733396,0.25847401767063344
577,1.6303324563868051,2.0226374976201402
578,2.123794790572955,1.690833135108055
579,2.3008355562002336,1.4776363458681723
580,2.836797860363812,1.6676289700481626
581,2.9245589150956546,1.9618244062049963
582,1.913976802244144,2.1399663887557354
583,0.9057199993853771,1.875942553817477
584,1.1669698973464773,1.386454330947256
585,-0.6017922286566362,1.1975236802011267
586,-2.6082214469478626,-0.364354175037202
587,-2.674027236745675,0.40258815004231296
588,-3.3686378771943066,0.08877772927614103
589,-2.715733290901405,2.0375054776392245
590,-1.8764292023876228,-0.19571395869263175
591,-1.3952346632420336,1.6259692086950481
592,-0.7325067224428958,1.7750017862314564
593,1.3619674339255514,2.855573862899898
594,0.6819457188753721,1.7108591103260287
595,1.6499541177335633,1.7255023400529999
596,2.813555764103884,0.5179091392962374
597,3.0053543166651737,0.8384749413276515
598,2.5223387563972195,0.6300858715250722
599,4.115339339970005,2.655254440012754
600,4.684881901908266,4.238237415946973
601,2.9197251235151374,2.7199949606265927
602,1.9552729059056992,0.8279724763510876
603,4.75001773289905,2.5200123216782977
604,4.779168295526733,3.0345916043909726
605,2.7838084453601324,3.997353789989072
606,0.9458915554277763,4.24249583355443
607,-2.1403882729405486,1.3951944173504947
608,-1.6939212297666775,1.777294850723925
609,0.14288245116612885,2.0715350707577334
610,-0.05597750650195736,1.2426463863049606
611,0.011918323914747314,0.4504550363272253
612,0.6970275640311681,-0.7521882058505107
613,0.47796104508611864,-0.4605213099081267
614,0.6081898867755211,-0.3443574072560812
615,0.8351645792406586,-0.7554671914941831
616,-1.0696888672416154,0.30213428745467397
617,-1.8631775253268916,-0.8282657084381497
618,-0.41297346916383626,1.0202066277988793
619,1.0220815863788673,2.9608424390964014
620,0.4144988313500883,1.450060443805123
621,0.7914727235221165,2.191528994100019
622,1.3895830450210784,1.255545318191111
623,-0.15718893619519747,0.4307113798929978
624,-0.9537983598143268,-1.6053869615173135
625,-0.4193854772341458,-0.9842675390726426
626,-1.1939590934081759,-0.19551895205533043
627,-1.8244626087816775,-2.593030816702665
628,0.10887616180300519,0.07405499222174017
629,0.3507803566010667,0.296618902058558
630,0.31367918035566744,-1.3826984702422143
631,0.3081736476257333,-1.1948853185731048
632,-0.13591083412308197,-0.8494479615472781
633,-1.8248850325019195,-1.0126984745885
634,-0.3319778684440744,-0.4883653587831497
635,-0.4754375865898858,-1.665745935014036
636,0.4546391680753883,-1.8404459275724103
637,1.9249988520507377,1.5705570436770535
638,0.9099024552173197,1.8132429716786054
639,1.9180310335931248,2.5331459038074815
640,1.2742068070011565,1.2213395122424846
641,-0.4718057383560639,0.07287175540654844
642,-0.3062818807312769,-0.5422870977830935
643,-0.6713749909735842,-0.9652387089699879
644,-2.668501250600194,-4.107649334779404
645,-2.493363517215698,-4.364717997767196
646,-2.2313783188937997,-3.1649872462823545
647,-3.3528453375773335,-2.809746567840338
648,-1.7478143973141105,-2.6160924302941306
649,0.6276639408609255,-0.9866695971254715
650,1.1646887089476992,-0.6487301386695096
651,1.2272938246430345,0.8414258421306302
652,0.18916882778723387,0.5315208446287103
653,-0.6825741814237216,0.9751879510043917
654,1.0220397564736894,1.0494161434910383
655,1.0006368753066144,-0.1155863916058284
656,-0.21998154972790185,-1.2481695416967642
657,-1.1541877851341726,-0.7403010876782546
658,-2.7073748768454484,-1.507194864791737
659,-1.1709861548639184,-1.2706504101259501
660,0.6071427251758811,-0.016781717378265504
661,0.13812027028474078,0.6135196042866814
662,0.34736499019199757,0.8138339320824164
663,0.13953993117528357,-0.427582380207139
664,0.026842493324294656,0.796705697061685
665,-1.1202504519919256,0.07889690719932618
666,0.3447583808593351,0.4237153295299661
667,-0.6800114293362498,-0.5669195511070023
668,-0.6132321349620551,0.8389385876146687
669,0.43075810956073757,0.9506205633300407
670,-0.2928890357869411,-0.2369938572977187
671,-0.012852752274177481,1.0653643185261783
672,1.0919338921779893,0.6353753337612308
673,0.21377800665367575,-0.03438088176746723
674,0.5002950889162638,-2.2171009484553275
675,2.0226777310656945,-1.2609785933885838
676,2.785159809186281,-0.6089464481434361
677,0.5996360551909827,0.1323771425879826
678,0.8363928966385186,1.6981179942859064
679,0.6495146040918854,1.3570951978735368
680,3.4639295792685765,3.083257527216906
